index,id,org_id,url,breed_primary,breed_secondary,color_primary,color_secondary,color_tertiary,age,sex,size,coat,name,status,posted,contact_city,contact_state,contact_zip,contact_country,stateQ
3290,45534025,AR238,https://www.petfinder.com/dog/widget-45534025/ar/malvern/stop-animal-cruelty-in-hot-spring-county-ar238/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Miniature Pinscher,,Black,Yellow / Tan / Blond / Fawn,,Adult,Male,Small,Short,WIDGET,adoptable,2019-08-07T19:59:21+0000,Malvern,AR,72104,US,AR
3291,45530146,AR35,https://www.petfinder.com/dog/raven-45530146/ar/forrest-city/forrest-city-area-humane-society-ar35/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Labrador Retriever,,,,,Young,Female,Small,,Raven,adoptable,2019-08-07T16:05:20+0000,Forrest City,AR,72335,US,AR
3292,45516868,AR154,https://www.petfinder.com/dog/myrtle-45516868/ar/mountain-view/stone-county-humane-society-inc-ar154/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Beagle,Pit Bull Terrier,,,,Adult,Female,Medium,,Myrtle,adoptable,2019-08-06T15:31:08+0000,Mountain View,AR,72560,US,AR
3293,45516267,AR26,https://www.petfinder.com/dog/taco-1908309-2019-45516267/ar/maumelle/maumelle-friends-of-the-animals-ar26/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Terrier,,,,,Baby,Female,Medium,,Taco - 1908309 / 2019,adoptable,2019-08-06T14:44:06+0000,Maumelle,AR,72113,US,AR
3294,45503315,AR96,https://www.petfinder.com/dog/brandon-45503315/ar/searcy/the-humane-society-of-searcy-ar96/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Terrier,,Black,White / Cream,,Young,Male,Medium,Short,Brandon,adoptable,2019-08-05T04:13:46+0000,Searcy,AR,72143,US,AR
3295,45503014,AR56,https://www.petfinder.com/dog/ducky-45503014/ar/heber-springs/heber-springs-humane-society-ar56/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Flat-Coated Retriever,,Black,White / Cream,,Adult,Male,Medium,Long,Ducky,adoptable,2019-08-05T03:54:58+0000,Heber Springs,AR,72543,US,AR
3296,45503034,AR96,https://www.petfinder.com/dog/sweet-pea-45503034/ar/searcy/the-humane-society-of-searcy-ar96/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Mixed Breed,,"Tricolor (Brown, Black, & White)",,,Young,Female,Medium,Short,Sweet Pea,adoptable,2019-08-05T03:54:28+0000,Searcy,AR,72143,US,AR
3297,45502948,AR56,https://www.petfinder.com/dog/mama-45502948/ar/heber-springs/heber-springs-humane-society-ar56/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Labrador Retriever,,Yellow / Tan / Blond / Fawn,,,Adult,Female,Medium,Short,MaMa,adoptable,2019-08-05T03:30:14+0000,Heber Springs,AR,72543,US,AR
3298,45502686,AR56,https://www.petfinder.com/dog/friday-45502686/ar/heber-springs/heber-springs-humane-society-ar56/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Husky,,Black,White / Cream,,Baby,Female,Medium,Short,Friday,adoptable,2019-08-05T02:52:45+0000,Heber Springs,AR,72543,US,AR
3299,45501262,AR56,https://www.petfinder.com/dog/whitey-45501262/ar/heber-springs/heber-springs-humane-society-ar56/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Terrier,,Black,White / Cream,,Adult,Female,Medium,Medium,Whitey,adoptable,2019-08-04T23:05:59+0000,Heber Springs,AR,72543,US,AR
3300,45500002,AR60,https://www.petfinder.com/dog/sally-2-45500002/ar/jacksonville/jacksonville-animal-shelter-ar60/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Labrador Retriever,,Red / Chestnut / Orange,,,Adult,Female,Large,Medium,Sally 2,adoptable,2019-08-04T20:09:21+0000,Jacksonville,AR,72076,US,AR
3301,45498619,AR238,https://www.petfinder.com/dog/bo-45498619/ar/malvern/stop-animal-cruelty-in-hot-spring-county-ar238/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Boxer,,Black,Yellow / Tan / Blond / Fawn,,Adult,Male,Medium,Short,BO,adoptable,2019-08-04T18:13:34+0000,Malvern,AR,72104,US,AR
3302,45493810,AR238,https://www.petfinder.com/dog/maddie-45493810/ar/malvern/stop-animal-cruelty-in-hot-spring-county-ar238/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Australian Shepherd,,Black,Gray / Blue / Silver,,Young,Female,Medium,Long,MADDIE,adoptable,2019-08-04T00:44:12+0000,Malvern,AR,72104,US,AR
3303,45488613,AR238,https://www.petfinder.com/dog/olivia-45488613/ar/malvern/stop-animal-cruelty-in-hot-spring-county-ar238/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Terrier,,Gray / Blue / Silver,White / Cream,,Young,Female,Medium,Long,OLIVIA,adoptable,2019-08-03T15:16:20+0000,Malvern,AR,72104,US,AR
3304,45486001,AR238,https://www.petfinder.com/dog/roo-45486001/ar/malvern/stop-animal-cruelty-in-hot-spring-county-ar238/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Pit Bull Terrier,,Black,White / Cream,,Baby,Female,Medium,Medium,ROO,adoptable,2019-08-03T04:24:10+0000,Malvern,AR,72104,US,AR
3305,45471865,AR26,https://www.petfinder.com/dog/gidget-1505268-2019-45471865/ar/maumelle/maumelle-friends-of-the-animals-ar26/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Labrador Retriever,,,,,Adult,Female,Medium,,Gidget - 1505268 / 2019,adoptable,2019-08-02T03:25:34+0000,Maumelle,AR,72113,US,AR
3306,45471573,AR96,https://www.petfinder.com/dog/buckley-45471573/ar/searcy/the-humane-society-of-searcy-ar96/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Mixed Breed,,Red / Chestnut / Orange,White / Cream,,Baby,Male,Medium,Short,Buckley,adoptable,2019-08-02T02:47:10+0000,Searcy,AR,72143,US,AR
3307,45466379,AR96,https://www.petfinder.com/dog/nikki-45466379/ar/searcy/the-humane-society-of-searcy-ar96/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Shepherd,,"Tricolor (Brown, Black, & White)",,,Young,Female,Medium,Short,Nikki,adoptable,2019-08-01T21:00:15+0000,Searcy,AR,72143,US,AR
3308,45456767,AR96,https://www.petfinder.com/dog/arlo-45456767/ar/searcy/the-humane-society-of-searcy-ar96/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Labrador Retriever,,,,,Baby,Male,Medium,Short,Arlo,adoptable,2019-08-01T05:04:27+0000,Searcy,AR,72143,US,AR
